"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"40155","서울특별시 성북구 정릉동","227-185","0227","0185","그레이스빌(227-185)","월세","29.4500","202601","12","3,000","80","2","2016","길음로15가길 53","202602~202802","신규","-","","","연립다세대"
"40156","서울특별시 성동구 성수동2가","299-168","0299","0168","송보파인빌","전세","29.7605","202601","12","26,500","0","5","2017","광나루로4길 11","202602~202802","갱신","-","25,500","0","연립다세대"
"40157","서울특별시 성동구 성수동2가","265-4","0265","0004","정안맨션3차","전세","54.0000","202601","12","35,000","0","2","1983","뚝섬로13길 6","202603~202803","신규","-","","","연립다세대"
"40158","서울특별시 성동구 성수동2가","590-1","0590","0001","진주타운","전세","49.6800","202601","12","20,000","0","3","1983","둘레19길 23","202602~202802","신규","-","","","연립다세대"
"40159","서울특별시 성동구 행당동","286-38","0286","0038","퍼스트에비뉴","전세","29.3000","202601","12","38,115","0","6","2019","무학봉26길 21","202602~202802","갱신","사용","36,300","0","연립다세대"
"40160","서울특별시 성동구 행당동","286-38","0286","0038","퍼스트에비뉴","전세","29.3000","202601","12","38,052","0","6","2019","무학봉26길 21","202602~202802","신규","-","","","연립다세대"
"40161","서울특별시 성동구 마장동","815-4","0815","0004","이엘아트빌","월세","11.2700","202601","12","1,000","60","2","2018","마조로15가길 2","202602~202801","신규","-","","","연립다세대"
"40162","서울특별시 강남구 삼성동","40-14","0040","0014","금비하우스","월세","43.8600","202601","12","3,000","100","3","2002","봉은사로61길 19","202603~202803","갱신","-","3,000","105","연립다세대"
"40163","서울특별시 강남구 삼성동","92-9","0092","0009","그린하우스","월세","27.6200","202601","12","3,000","81","3","2011","영동대로114길 41","202602~202802","신규","-","","","연립다세대"
"40164","서울특별시 용산구 청파동1가","4-2","0004","0002","안드레아빌라","전세","59.8500","202601","12","30,000","0","1","2001","청파로71길 77","202601~202801","신규","-","","","연립다세대"
"40165","서울특별시 동대문구 장안동","391-17","0391","0017","송석아트가동(391-17)","월세","41.4000","202601","12","2,000","80","2","1991","답십리로68길 56","202601~202701","신규","-","","","연립다세대"
"40166","서울특별시 강남구 도곡동","413-8","0413","0008","도곡파크","전세","18.1050","202601","12","12,900","0","5","2013","논현로34길 17","202601~202801","신규","-","","","연립다세대"
"40167","서울특별시 강남구 도곡동","422-9","0422","0009","세구빌라","월세","102.2000","202601","12","53,200","50","4","1992","논현로26길 49","202601~202801","갱신","-","50,000","50","연립다세대"
"40168","서울특별시 강남구 도곡동","413-8","0413","0008","도곡파크","월세","15.4700","202601","12","1,000","68","3","2013","논현로34길 17","202602~202802","신규","-","","","연립다세대"
"40169","서울특별시 강남구 도곡동","954-3","0954","0003","Jun&JinVille","월세","30.0700","202601","12","13,000","25","2","2002","강남대로44길 14","202603~202803","신규","-","","","연립다세대"
"40170","서울특별시 강남구 도곡동","951-7","0951","0007","도곡르비앙","월세","12.2400","202601","12","1,000","60","2","2013","남부순환로351길 22-9","202602~202702","신규","-","","","연립다세대"
"40171","서울특별시 중구 신당동","405-5","0405","0005","아이리스신당","전세","28.8500","202601","12","26,200","0","4","2022","동호로20길 34-37","202601~202801","갱신","-","5,000","130","연립다세대"
"40172","서울특별시 용산구 청파동2가","1-28","0001","0028","(1-28)","전세","40.7200","202601","12","15,000","0","-1","1993","효창원로86나길 7-9","202602~202802","신규","-","","","연립다세대"
"40173","서울특별시 용산구 청파동2가","8-12","0008","0012","더프라임","전세","24.7900","202601","12","30,000","0","2","2025","효창원로86길 68","202602~202802","신규","-","","","연립다세대"
"40174","서울특별시 강남구 도곡동","414-10","0414","0010","414-10","전세","72.0000","202601","12","36,000","0","4","1990","논현로34길 24","202603~202803","신규","-","","","연립다세대"
"40175","서울특별시 성북구 안암동1가","35","0035","0000","해마루","월세","14.4200","202601","12","1,000","50","3","2014","고려대로7마길 6","202603~202802","신규","-","","","연립다세대"
"40176","서울특별시 강남구 역삼동","830-12","0830","0012","무진빌라","전세","38.3000","202601","12","27,000","0","1","1989","역삼로5길 17","202602~202802","신규","-","","","연립다세대"
"40177","서울특별시 강남구 역삼동","687-13","0687","0013","토경아트빌(687-13)","전세","25.5600","202601","12","14,500","0","2","2001","언주로106길 19","202602~202802","신규","-","","","연립다세대"
"40178","서울특별시 강남구 역삼동","774-42","0774","0042","다솜","전세","27.7900","202601","12","40,000","0","4","2021","언주로69길 12","202601~202701","갱신","-","40,000","0","연립다세대"
"40179","서울특별시 강남구 역삼동","797-24","0797","0024","런던빌","전세","29.9300","202601","12","32,500","0","3","2019","도곡로23길 20","202602~202802","갱신","사용","31,000","0","연립다세대"
"40180","서울특별시 강남구 역삼동","794-4","0794","0004","(794-4)","월세","32.0900","202601","12","7,000","45","3","2001","논현로67길 31","202602~202802","신규","-","","","연립다세대"
"40181","서울특별시 중구 신당동","349-208","0349","0208","그레이스빌","전세","55.1500","202601","12","28,700","0","4","2002","동호로8나길 2","202603~202803","신규","-","","","연립다세대"
"40182","서울특별시 용산구 청파동3가","118-129","0118","0129","카이벨로체청파4차","전세","17.8800","202601","12","23,000","0","5","2025","청파로43라길 29","202602~202802","신규","-","","","연립다세대"
"40183","서울특별시 강남구 역삼동","691-5","0691","0005","꿈꾸지오(691-5)","월세","26.3600","202601","12","5,000","125","2","2018","봉은사로48길 44-13","202602~202702","신규","-","","","연립다세대"
"40184","서울특별시 중구 묵정동","26-3","0026","0003","노블레스빌","전세","14.6600","202601","12","12,250","0","2","2014","퇴계로50길 47","202602~202802","신규","-","","","연립다세대"
"40185","서울특별시 강남구 역삼동","794-4","0794","0004","(794-4)","월세","36.5300","202601","12","5,000","53","2","2001","논현로67길 31","202602~202802","신규","-","","","연립다세대"
"40186","서울특별시 광진구 구의동","22-1","0022","0001","(22-1)","전세","33.0000","202601","12","20,400","0","3","2011","영화사로16길 10","202602~202802","갱신","-","19,500","0","연립다세대"
"40187","서울특별시 중구 남산동2가","39-4","0039","0004","능마루빌라","월세","36.1600","202601","12","5,000","99","2","2020","퇴계로20나길 2-15","202601~202801","신규","-","","","연립다세대"
"40188","서울특별시 중구 회현동3가","6-4","0006","0004","재이원","월세","15.3900","202601","12","5,000","60","2","2023","퇴계로16길 30-6","202602~202802","신규","-","","","연립다세대"
"40189","서울특별시 광진구 구의동","70-16","0070","0016","광명하우스","월세","29.2200","202601","12","17,000","30","3","2019","천호대로134길 52","202601~202801","신규","-","","","연립다세대"
"40190","서울특별시 강남구 삼성동","33-17","0033","0017","(33-17)","월세","49.3600","202601","12","3,000","120","1","2004","봉은사로55길 42","202602~202802","신규","-","","","연립다세대"
"40191","서울특별시 강남구 일원동","646-1","0646","0001","646-1","월세","28.3800","202601","12","10,000","85","3","2019","양재대로53길 13","202603~202802","신규","-","","","연립다세대"
"40192","서울특별시 강남구 일원동","649-12","0649","0012","(649-12)","전세","12.4800","202601","12","21,000","0","1","2020","양재대로49길 32","202601~202801","갱신","-","21,000","0","연립다세대"
"40193","서울특별시 강남구 일원동","629-14","0629","0014","블루미어2차","전세","27.4400","202601","12","30,000","0","2","2024","개포로128길 17","202602~202802","신규","-","","","연립다세대"
"40194","서울특별시 강남구 일원동","646-1","0646","0001","646-1","전세","28.3800","202601","12","30,000","0","2","2019","양재대로53길 13","202602~202802","갱신","사용","30,000","0","연립다세대"
"40195","서울특별시 강남구 개포동","1219-6","1219","0006","대신홈타운(1219-6)","전세","76.3200","202601","12","47,000","0","3","2003","개포로22길 42","202601~202802","갱신","-","44,000","0","연립다세대"
"40196","서울특별시 강남구 개포동","1226-8","1226","0008","로얄팰리체2차A동","전세","56.7100","202601","12","52,000","0","2","2019","논현로16길 10-7","202603~202803","신규","-","","","연립다세대"
"40197","서울특별시 중랑구 상봉동","50-49","0050","0049","상봉연립","월세","53.0300","202601","12","6,000","55","2","1978","망우로55길 69","202602~202802","신규","-","","","연립다세대"
"40198","서울특별시 중랑구 상봉동","190-19","0190","0019","덕성쉐르빌","월세","91.9300","202601","12","6,800","55","1","2004","상봉중앙로1가길 14-11","202602~202802","신규","-","","","연립다세대"
"40199","서울특별시 중랑구 상봉동","127-42","0127","0042","양우빌라타운라동","월세","59.6400","202601","12","1,000","70","-1","1994","동일로109가길 10-2","202603~202803","신규","-","","","연립다세대"
"40200","서울특별시 중랑구 상봉동","50-49","0050","0049","상봉연립","월세","53.0300","202601","12","6,000","55","2","1978","망우로55길 69","202602~202802","신규","-","","","연립다세대"
"40201","서울특별시 중랑구 상봉동","136-91","0136","0091","(136-91)","월세","28.9800","202601","12","2,000","95","4","2016","중랑천로10길 29-3","202601~202801","신규","-","","","연립다세대"
"40202","서울특별시 동대문구 제기동","1149-10","1149","0010","MAIBAUMRODEM","월세","12.5500","202601","12","500","38","2","2010","종암로 2","202602~202701","신규","-","","","연립다세대"
"40203","서울특별시 동대문구 제기동","67-29","0067","0029","파라네(67-29)","월세","28.7000","202601","12","1,000","70","4","2017","제기로4길 14","202602~202702","신규","-","","","연립다세대"
"40204","서울특별시 동대문구 제기동","148-46","0148","0046","(148-46)","월세","63.4600","202601","12","1,000","65","3","2003","약령시로 13","202602~202702","신규","-","","","연립다세대"
"40205","서울특별시 동대문구 회기동","42-80","0042","0080","MAIBAUM회기","월세","12.7100","202601","12","500","53","3","2012","경희대로3길 27","202602~202802","신규","-","","","연립다세대"
"40206","서울특별시 동대문구 휘경동","183-234","0183","0234","수정파크빌(183-234)","전세","14.5600","202601","12","13,000","0","3","2015","회기로29길 21","202601~202801","신규","-","","","연립다세대"
